year,geo_name,geo,some_college
2016,"Marengo County","05000US01091",0.475
2015,"Franklin County","05000US47051",0.475
2016,"Fayette County","05000US54019",0.475
2017,"Stone County","05000US28131",0.475
2017,"DeWitt County","05000US48123",0.475
2016,"Apache County","05000US04001",0.475
2015,"Van Zandt County","05000US48467",0.475
2017,"Jefferson County","05000US47089",0.475
2017,"Stevens County","05000US20189",0.475
2017,"Vinton County","05000US39163",0.475
2017,"Pulaski County","05000US18131",0.475
2015,"Kiowa County","05000US40075",0.475
2015,"Dickenson County","05000US51051",0.475
2015,"Huron County","05000US39077",0.475
2017,"Deaf Smith County","05000US48117",0.475
2017,"Nye County","05000US32023",0.475
2016,"Obion County","05000US47131",0.475
2016,"Wise County","05000US48497",0.475
2015,"McKean County","05000US42083",0.475
2016,"Graves County","05000US21083",0.475
2015,"Hemphill County","05000US48211",0.475
2015,"Decatur County","05000US13087",0.475
2016,"Sequoyah County","05000US40135",0.475
2016,"McIntosh County","05000US40091",0.475
2017,"Perry County","05000US28111",0.474
2017,"Nobles County","05000US27105",0.474
2015,"Covington County","05000US28031",0.474
2017,"Johnson County","05000US31097",0.474
2017,"Howard County","05000US48227",0.474
2015,"Aleutians West Census Area","05000US02016",0.474
2016,"Abbeville County","05000US45001",0.474
2015,"Waynesboro city","05000US51820",0.474
2015,"Miller County","05000US05091",0.474
2017,"Whitley County","05000US21235",0.474
2016,"Marshall County","05000US01095",0.474
2017,"Marshall County","05000US01095",0.474
2017,"Muhlenberg County","05000US21177",0.474
2016,"Gates County","05000US37073",0.474
2015,"Wyandotte County, KS","05000US20209",0.474
2016,"Charlotte County","05000US51037",0.474
2015,"Wood County","05000US48499",0.474
2017,"Buchanan County","05000US51027",0.474
2017,"Finney County","05000US20055",0.474
2017,"Iron County","05000US29093",0.474
2015,"Tippah County","05000US28139",0.474
2016,"Carroll County","05000US47017",0.474
2016,"Crawford County","05000US19047",0.474
2015,"Jackson County","05000US39079",0.473
2015,"Jackson County","05000US18071",0.473
2017,"Hall County, GA","05000US13139",0.473
2015,"Hall County, GA","05000US13139",0.473
2016,"Ray County","05000US29177",0.473
2015,"Wirt County","05000US54105",0.473
2017,"Bedford County","05000US42009",0.473
2016,"Yukon-Koyukuk Census Area","05000US02290",0.473
2017,"Wichita County","05000US20203",0.473
2016,"Adams County","05000US18001",0.473
2015,"Glasscock County","05000US48173",0.473
2015,"St. Francois County","05000US29187",0.473
2017,"Blackford County","05000US18009",0.473
2016,"Knox County","05000US29103",0.473
2016,"Bartow County, GA","05000US13015",0.473
2015,"Schley County","05000US13249",0.473
2017,"Gulf County","05000US12045",0.473
2016,"Wood County","05000US48499",0.473
2015,"Nobles County","05000US27105",0.473
2016,"Colorado County","05000US48089",0.473
2017,"Hickory County","05000US29085",0.473
2017,"Nevada County","05000US05099",0.473
2016,"Sequatchie County","05000US47153",0.473
2017,"Dallas County","05000US01047",0.473
2015,"Dolores County","05000US08033",0.473
2016,"Lee County","05000US48287",0.473
2015,"De Soto Parish","05000US22031",0.473
2017,"Tucker County","05000US54093",0.473
2016,"Union County","05000US42119",0.473
2017,"Pickens County","05000US01107",0.472
2015,"Ector County, TX","05000US48135",0.472
2017,"Bastrop County","05000US48021",0.472
2015,"Delta County","05000US08029",0.472
2015,"Ohio County","05000US18115",0.472
2015,"Henderson County","05000US48213",0.472
2016,"Burke County","05000US13033",0.472
2015,"Highland County","05000US39071",0.472
2015,"Wyoming County","05000US42131",0.472
2016,"Moniteau County","05000US29135",0.472
2017,"Union County","05000US28145",0.472
2017,"Tallapoosa County","05000US01123",0.472
2015,"Glenn County","05000US06021",0.472
2016,"Webb County, TX","05000US48479",0.472
2017,"Aransas County","05000US48007",0.472
2015,"Schleicher County","05000US48413",0.472
2016,"Clearfield County","05000US42033",0.472
2016,"Catron County","05000US35003",0.472
2016,"Hickory County","05000US29085",0.472
2016,"Tallapoosa County","05000US01123",0.472
2015,"Charlotte County","05000US51037",0.472
2016,"Chelan County","05000US53007",0.472
2015,"Franklin County","05000US28037",0.472
2015,"Lamar County","05000US13171",0.472
2017,"Sierra County","05000US35051",0.472
2016,"Pushmataha County","05000US40127",0.472
2016,"Henderson County","05000US48213",0.472
2016,"Zavala County","05000US48507",0.472
2016,"Le Flore County","05000US40079",0.471
2017,"Lunenburg County","05000US51111",0.471
2017,"Clinton County","05000US18023",0.471
2017,"Wharton County","05000US48481",0.471
2016,"Cotton County","05000US40033",0.471
2017,"Orange County","05000US18117",0.471
2015,"Ashtabula County, OH","05000US39007",0.471
2015,"Maries County","05000US29125",0.471
2017,"Talladega County","05000US01121",0.471
2016,"Pendleton County","05000US54071",0.471
2016,"Edmonson County","05000US21061",0.471
2017,"Shannon County","05000US29203",0.471
2016,"Mitchell County","05000US48335",0.471
2017,"Adams County","05000US28001",0.471
2015,"Kings County, CA","05000US06031",0.471
2016,"Monroe County","05000US29137",0.471
2017,"White County","05000US47185",0.471
2017,"Stephens County","05000US13257",0.471
2017,"Marshall County","05000US47117",0.47
2017,"Ochiltree County","05000US48357",0.47
2017,"Logan County","05000US21141",0.47
2015,"San Augustine County","05000US48405",0.47
2015,"Jasper County","05000US13159",0.47
2016,"Cumberland County","05000US51049",0.47
2017,"Geneva County","05000US01061",0.47
2015,"Mitchell County","05000US48335",0.47
2016,"Decatur County","05000US13087",0.47
2017,"Humboldt County","05000US32013",0.47
2017,"Arkansas County","05000US05001",0.47
2017,"Cherokee County","05000US45021",0.47
2015,"Summers County","05000US54089",0.47
2015,"Ross County","05000US39141",0.47
2017,"Franklin County","05000US47051",0.47
2017,"Craig County","05000US40035",0.47
2015,"Taylor County","05000US13269",0.47
2017,"Cumberland County","05000US47035",0.469
2015,"Columbiana County, OH","05000US39029",0.469
2017,"Logan County","05000US39091",0.469
2016,"Hall County, GA","05000US13139",0.469
2017,"Sullivan County","05000US42113",0.469
2015,"Habersham County","05000US13137",0.469
2016,"Lake and Peninsula Borough","05000US02164",0.469
2016,"Marion County","05000US45067",0.469
2015,"Montgomery County","05000US05097",0.469
2016,"Finney County","05000US20055",0.469
2017,"Bon Homme County","05000US46009",0.469
2017,"Monroe County","05000US39111",0.469
2015,"Lamar County","05000US01075",0.469
2015,"Searcy County","05000US05129",0.469
2015,"Warren County","05000US37185",0.469
2015,"Toole County","05000US30101",0.469
2017,"Baker County","05000US13007",0.469
2016,"Crook County","05000US41013",0.469
2016,"Haskell County","05000US48207",0.469
2016,"Adams County","05000US55001",0.469
2017,"Bleckley County","05000US13023",0.469
2015,"Rusk County","05000US55107",0.469
2017,"Alleghany County","05000US37005",0.469
2016,"Navarro County","05000US48349",0.469
2016,"Caswell County","05000US37033",0.469
2016,"Brown County","05000US48049",0.469
2015,"Wharton County","05000US48481",0.469
2015,"Union Parish","05000US22111",0.469
2017,"Mineral County","05000US54057",0.469
2016,"Wahkiakum County","05000US53069",0.469
2017,"Yates County","05000US36123",0.469
2016,"Dinwiddie County","05000US51053",0.469
2016,"Benton County","05000US29015",0.468
2016,"Maries County","05000US29125",0.468
2016,"Ralls County","05000US29173",0.468
2016,"Humphreys County","05000US28053",0.468
2016,"Musselshell County","05000US30065",0.468
2015,"Oscoda County","05000US26135",0.468
2016,"St. John the Baptist Parish","05000US22095",0.468
2016,"White Pine County","05000US32033",0.468
2015,"Muhlenberg County","05000US21177",0.468
2017,"Harlan County","05000US21095",0.468
2016,"Yates County","05000US36123",0.468
2015,"Allen County","05000US21003",0.468
2017,"Garvin County","05000US40049",0.468
2015,"McIntosh County","05000US40091",0.468
2015,"Brown County","05000US17009",0.468
2015,"Bradford County","05000US42015",0.468
2016,"Cherokee County","05000US45021",0.468
2015,"Bennett County","05000US46007",0.468
2015,"Hawkins County","05000US47073",0.468
2016,"McMinn County","05000US47107",0.468
2015,"Tyler County","05000US48457",0.468
2016,"Wharton County","05000US48481",0.468
2015,"Citrus County, FL","05000US12017",0.468
2017,"Glenn County","05000US06021",0.468
2016,"Shenandoah County","05000US51171",0.468
2015,"Van Buren County","05000US05141",0.468
2015,"Ashley County","05000US05003",0.468
2015,"Clay County","05000US01027",0.468
2017,"Burke County","05000US13033",0.467
2016,"Washington County","05000US16087",0.467
2017,"Brown County","05000US17009",0.467
2017,"King and Queen County","05000US51097",0.467
2016,"Gallia County","05000US39053",0.467
2017,"Webb County, TX","05000US48479",0.467
2017,"Hansford County","05000US48195",0.467
2015,"Scott County","05000US29201",0.467
2016,"Fayette County, PA","05000US42051",0.467
2017,"Somerset County","05000US42111",0.467
2015,"Chelan County","05000US53007",0.467
2017,"Haskell County","05000US40061",0.467
2017,"Talbot County","05000US13263",0.467
2015,"Hyde County","05000US37095",0.467
2016,"Clarendon County","05000US45027",0.467
2015,"Blaine County","05000US40011",0.467
2017,"Dillingham Census Area","05000US02070",0.467
2016,"Chester County","05000US45023",0.467
2017,"Cameron County, TX","05000US48061",0.467
2016,"Carter County","05000US40019",0.467
2015,"Webster County","05000US29225",0.467
2017,"Abbeville County","05000US45001",0.466
2016,"Vance County","05000US37181",0.466
2015,"Fayette County","05000US39047",0.466
2015,"King and Queen County","05000US51097",0.466
2015,"Jefferson Davis County","05000US28065",0.466
2016,"Marshall County","05000US47117",0.466
2015,"Perry County","05000US39127",0.466
2015,"Knox County","05000US29103",0.466
2017,"Lewis County","05000US54041",0.466
2015,"Rockcastle County","05000US21203",0.466
2015,"Adair County","05000US21001",0.466
2016,"Randolph County","05000US01111",0.466
2017,"Nolan County","05000US48353",0.466
2016,"Iberville Parish","05000US22047",0.466
2015,"Yukon-Koyukuk Census Area","05000US02290",0.466
2017,"Carroll County","05000US39019",0.466
2016,"Tillamook County","05000US41057",0.466
2017,"Coal County","05000US40029",0.466
2015,"Haskell County","05000US40061",0.466
2017,"Dodge County","05000US13091",0.466
2017,"Wise County","05000US48497",0.466
2017,"Le Flore County","05000US40079",0.465
2016,"Kern County, CA","05000US06029",0.465
2017,"Laurel County","05000US21125",0.465
2015,"Laurel County","05000US21125",0.465
2017,"Schoolcraft County","05000US26153",0.465
2015,"Rains County","05000US48379",0.465
2015,"Graham County","05000US37075",0.465
2015,"Hall County","05000US48191",0.465
2015,"Jennings County","05000US18079",0.465
2017,"Henderson County","05000US48213",0.465
2017,"Iberville Parish","05000US22047",0.465
2017,"Jefferson County","05000US28063",0.465
2015,"Navarro County","05000US48349",0.465
2016,"Winkler County","05000US48495",0.465
2016,"Cimarron County","05000US40025",0.465
2017,"Ashtabula County, OH","05000US39007",0.465
2016,"Shoshone County","05000US16079",0.465
2016,"Scotland County","05000US37165",0.465
2016,"Rockcastle County","05000US21203",0.465
2017,"Greer County","05000US40055",0.465
2015,"Sharp County","05000US05135",0.465
2017,"Pike County","05000US21195",0.465
2015,"Glascock County","05000US13125",0.465
2015,"Rush County","05000US18139",0.465
2017,"Trousdale County","05000US47169",0.465
2015,"Coffee County","05000US47031",0.464
2017,"Minidoka County","05000US16067",0.464
2017,"Elkhart County, IN","05000US18039",0.464
2017,"Gray County","05000US48179",0.464
2017,"Hall County","05000US48191",0.464
2017,"Blaine County","05000US40011",0.464
2015,"Jim Wells County","05000US48249",0.464
2017,"Summers County","05000US54089",0.464
2015,"Henderson County","05000US47077",0.464
2017,"Union County","05000US42119",0.464
2016,"Gila County","05000US04007",0.464
2016,"Johnson County","05000US21115",0.464
2015,"Grant County","05000US20067",0.464
2017,"Monroe County","05000US29137",0.464
2016,"Giles County","05000US47055",0.464
2016,"Alexander County","05000US17003",0.464
2017,"Robeson County, NC","05000US37155",0.464
2016,"Moore County","05000US47127",0.463
2015,"Louisa County","05000US51109",0.463
2016,"Warren County","05000US37185",0.463
2015,"Talladega County","05000US01121",0.463
2017,"Fulton County","05000US21075",0.463
2017,"Young County","05000US48503",0.463
2015,"Jefferson County","05000US47089",0.463
2015,"McDonald County","05000US29119",0.463
2017,"Webster County","05000US21233",0.463
2015,"Crittenden County","05000US21055",0.463
2015,"Golden Valley County","05000US30037",0.463
2017,"Warren County","05000US37185",0.463
2016,"Hansford County","05000US48195",0.463
2016,"Garvin County","05000US40049",0.463
2017,"McKinley County","05000US35031",0.463
2016,"Lincoln County","05000US21137",0.463
2015,"Hamblen County","05000US47063",0.463
2015,"Milam County","05000US48331",0.463
2015,"Marshall County","05000US40095",0.463
2017,"Laclede County","05000US29105",0.463
2017,"Chowan County","05000US37041",0.463
2015,"Le Flore County","05000US40079",0.463
2016,"Susquehanna County","05000US42115",0.462
2016,"Arenac County","05000US26011",0.462
2017,"Cumberland County","05000US51049",0.462
2015,"Bartow County, GA","05000US13015",0.462
2016,"Dewey County","05000US46041",0.462
2016,"Maverick County","05000US48323",0.462
2017,"Tyler County","05000US54095",0.462
2015,"Apache County","05000US04001",0.462
2017,"Tishomingo County","05000US28141",0.462
2015,"Pike County","05000US21195",0.462
2017,"Cotton County","05000US40033",0.462
2015,"Arkansas County","05000US05001",0.462
2016,"Spalding County","05000US13255",0.462
2016,"Randolph County","05000US13243",0.462
2016,"Caddo County","05000US40015",0.462
2017,"Caddo County","05000US40015",0.462
2016,"Lowndes County","05000US01085",0.462
2015,"Baker County","05000US13007",0.462
2015,"Gallatin County","05000US21077",0.462
2017,"Fayette County","05000US54019",0.462
2015,"Marion County","05000US05089",0.462
2015,"Pointe Coupee Parish","05000US22077",0.462
2016,"Irwin County","05000US13155",0.462
2017,"Calhoun County","05000US05013",0.461
2016,"Hawkins County","05000US47073",0.461
2017,"Zavala County","05000US48507",0.461
2015,"Noble County","05000US18113",0.461
2017,"Ohio County","05000US18115",0.461
2015,"Augusta County","05000US51015",0.461
2016,"Adair County","05000US21001",0.461
2016,"Bastrop County","05000US48021",0.461
2016,"Morgan County","05000US39115",0.461
2017,"Clinch County","05000US13065",0.461
2016,"Muhlenberg County","05000US21177",0.461
2017,"Twiggs County","05000US13289",0.461
2016,"Taylor County","05000US21217",0.461
2016,"Todd County","05000US21219",0.461
2016,"Miller County","05000US05091",0.461
2015,"Fayette County","05000US54019",0.461
2016,"Beauregard Parish","05000US22011",0.461
2015,"Howard County","05000US05061",0.461
2017,"Williamsburg County","05000US45089",0.461
2016,"Stephens County","05000US13257",0.461
2017,"Amite County","05000US28005",0.46
2015,"Yates County","05000US36123",0.46
2015,"Izard County","05000US05065",0.46
2015,"Bear Lake County","05000US16007",0.46
2016,"Washington County","05000US21229",0.46
2016,"Morgan County","05000US54065",0.46
2017,"Delaware County","05000US40041",0.46
2016,"Monroe County","05000US39111",0.46
2015,"Sierra County","05000US35051",0.46
2016,"Dodge County","05000US13091",0.46
2015,"Williamsburg County","05000US45089",0.46
2017,"Sampson County","05000US37163",0.46
2016,"Jenkins County","05000US13165",0.46
2017,"Knox County","05000US29103",0.46
2017,"Kern County, CA","05000US06029",0.46
2015,"Chester County","05000US45023",0.459
2016,"Searcy County","05000US05129",0.459
2015,"Obion County","05000US47131",0.459
2017,"Searcy County","05000US05129",0.459
2016,"Essex County","05000US51057",0.459
2016,"Atascosa County","05000US48013",0.459
2015,"Tallapoosa County","05000US01123",0.459
2016,"Somerset County","05000US42111",0.459
2017,"Gordon County","05000US13129",0.459
2015,"Bastrop County","05000US48021",0.459
2015,"Lowndes County","05000US01085",0.459
2015,"Elkhart County, IN","05000US18039",0.459
2017,"Hale County","05000US48189",0.459
2015,"McCurtain County","05000US40089",0.459
2015,"Fulton County","05000US21075",0.459
2016,"Crockett County","05000US48105",0.459
2017,"Hidalgo County, TX","05000US48215",0.459
2015,"Taylor County","05000US21217",0.459
2017,"Unicoi County","05000US47171",0.459
2016,"Lewis County","05000US21135",0.459
2017,"Petersburg city","05000US51730",0.458
2015,"Essex County","05000US51057",0.458
2017,"Rusk County","05000US48401",0.458
2015,"Rusk County","05000US48401",0.458
2017,"Bradford County","05000US42015",0.458
2017,"Ray County","05000US29177",0.458
2015,"Washington County","05000US36115",0.458
2016,"Scott County","05000US18143",0.458
2016,"Cass County","05000US48067",0.458
2017,"Brooks County","05000US13027",0.458
2016,"Tippah County","05000US28139",0.458
2016,"Washington County","05000US12133",0.458
2015,"Marshall County","05000US47117",0.458
2015,"St. John the Baptist Parish","05000US22095",0.458
2016,"Elkhart County, IN","05000US18039",0.458
2015,"Bienville Parish","05000US22013",0.458
2016,"Pontotoc County","05000US28115",0.458
2015,"Oneida County","05000US16071",0.458
2017,"Terry County","05000US48445",0.457
2015,"Coshocton County","05000US39031",0.457
2016,"Clark County","05000US16033",0.457
2015,"Lawrence County","05000US05075",0.457
2015,"Morgan County","05000US39115",0.457
2015,"Prentiss County","05000US28117",0.457
2017,"Monroe County","05000US05095",0.457
2015,"Surry County","05000US51181",0.457
2017,"Wayne County","05000US28153",0.457
2017,"Cass County","05000US48067",0.457
2015,"Sunflower County","05000US28133",0.457
2015,"Okanogan County","05000US53047",0.457
2015,"Caroline County","05000US24011",0.457
2017,"Livingston County","05000US29117",0.457
2015,"Hickory County","05000US29085",0.457
2015,"Monterey County, CA","05000US06053",0.457
2016,"Pike County","05000US21195",0.457
2017,"Pocahontas County","05000US54075",0.457
2016,"Fayette County","05000US01057",0.456
2017,"Fulton County","05000US42057",0.456
2016,"Lipscomb County","05000US48295",0.456
2016,"Clinton County","05000US18023",0.456
2017,"Power County","05000US16077",0.456
2016,"Caldwell County","05000US48055",0.456
2016,"Logan County","05000US21141",0.456
2016,"Jim Wells County","05000US48249",0.456
2017,"Benton County","05000US29015",0.456
2015,"Ben Hill County","05000US13017",0.456
2016,"Upton County","05000US48461",0.456
2016,"Vinton County","05000US39163",0.456
2015,"Sherman County","05000US48421",0.456
2015,"Iberville Parish","05000US22047",0.456
2017,"St. Clair County","05000US29185",0.456
2016,"Essex County","05000US50009",0.456
2016,"Baker County","05000US13007",0.456
2016,"Lawrence County","05000US47099",0.456
2017,"Logan County","05000US54045",0.456
2015,"Bedford County","05000US42009",0.456
2015,"Palo Pinto County","05000US48363",0.456
2016,"Howard County","05000US48227",0.456
2016,"Delta County","05000US08029",0.456
2017,"Chesterfield County","05000US45025",0.456
2015,"Spalding County","05000US13255",0.456
2015,"Pickens County","05000US13227",0.455
2017,"Lincoln County","05000US21137",0.455
2015,"Beauregard Parish","05000US22011",0.455
2016,"Cameron County, TX","05000US48061",0.455
2015,"Dodge County","05000US13091",0.455
2016,"Henry County","05000US47079",0.455
2017,"Wayne County","05000US13305",0.455
2015,"Brooks County","05000US13027",0.455
2016,"Kalkaska County","05000US26079",0.455
2015,"Galax city","05000US51640",0.455
2016,"Hall County","05000US48191",0.455
2016,"Bienville Parish","05000US22013",0.455
2017,"Refugio County","05000US48391",0.455
2016,"Boundary County","05000US16021",0.455
2016,"Monroe County","05000US05095",0.455
2015,"St. Clair County","05000US29185",0.455
2017,"Turner County","05000US13287",0.455
2016,"Franklin County","05000US47051",0.455
2016,"Jasper County","05000US13159",0.455
2016,"Robeson County, NC","05000US37155",0.455
2015,"Vernon County","05000US29217",0.454
2016,"DeWitt County","05000US48123",0.454
2015,"Marshall County","05000US01095",0.454
2016,"Habersham County","05000US13137",0.454
2016,"Ward County","05000US48475",0.454
2016,"Young County","05000US48503",0.454
2015,"McKinley County","05000US35031",0.454
2016,"Morgan County","05000US21175",0.454
2017,"Greene County","05000US01063",0.454
2015,"Harper County","05000US40059",0.454
2017,"Izard County","05000US05065",0.454
2017,"Clearfield County","05000US42033",0.454
2016,"Owen County","05000US21187",0.454
2017,"Randolph County","05000US13243",0.454
2015,"Greer County","05000US40055",0.454
2016,"Leslie County","05000US21131",0.454
2016,"Houston County","05000US47083",0.454
2017,"Lawrence County","05000US21127",0.454
2016,"Schleicher County","05000US48413",0.454
2017,"Trinity County","05000US48455",0.454
2016,"Beckham County","05000US40009",0.454
2016,"Schoolcraft County","05000US26153",0.454
2015,"Jackson Parish","05000US22049",0.454
2017,"Claiborne County","05000US47025",0.453
2017,"Habersham County","05000US13137",0.453
2015,"Northumberland County","05000US42097",0.453
2017,"Caldwell County","05000US48055",0.453
2015,"Butte County","05000US16023",0.453
2017,"Love County","05000US40085",0.453
2017,"Red River County","05000US48387",0.453
2017,"Greene County","05000US37079",0.453
2015,"Perry County","05000US18123",0.453
2016,"McKinley County","05000US35031",0.453
2015,"Colorado County","05000US48089",0.453
2017,"McDuffie County","05000US13189",0.453
2016,"McDuffie County","05000US13189",0.453
2017,"Monroe County","05000US54063",0.453
2016,"Hidalgo County, TX","05000US48215",0.453
2017,"Todd County","05000US21219",0.453
2017,"Lawrence County","05000US47099",0.453
2016,"Calhoun County","05000US05013",0.453
2015,"Calhoun County","05000US05013",0.453
2017,"Fayette County","05000US18041",0.453
2016,"Talbot County","05000US13263",0.453
2017,"Breathitt County","05000US21025",0.453
2017,"Shackelford County","05000US48417",0.453
2016,"Alleghany County","05000US37005",0.452
2016,"Cumberland County","05000US47035",0.452
2015,"Union County","05000US42119",0.452
2016,"Alexander County","05000US37003",0.452
2015,"Humphreys County","05000US28053",0.452
2016,"Washington County","05000US37187",0.452
2015,"Andrews County","05000US48003",0.452
2016,"Monterey County, CA","05000US06053",0.452
2017,"Rabun County","05000US13241",0.452
2015,"Nicholas County","05000US54067",0.452
2017,"Waller County","05000US48473",0.452
2015,"Kalkaska County","05000US26079",0.452
2015,"Garvin County","05000US40049",0.452
2015,"Finney County","05000US20055",0.452
2017,"Vance County","05000US37181",0.452
2015,"Candler County","05000US13043",0.452
2017,"McNairy County","05000US47109",0.452
2017,"Grant County","05000US53025",0.452
2016,"Laurel County","05000US21125",0.451
2015,"Ward County","05000US48475",0.451
2015,"Caswell County","05000US37033",0.451
2015,"Childress County","05000US48075",0.451
2017,"Lincoln County","05000US54043",0.451
2016,"Tyler County","05000US54095",0.451
2017,"Alexander County","05000US37003",0.451
2017,"Monroe County","05000US21171",0.451
2015,"Somerset County","05000US42111",0.451
2016,"Jefferson Davis Parish","05000US22053",0.451
2016,"Alfalfa County","05000US40003",0.451
2016,"Marion County","05000US05089",0.451
2017,"Wayne County","05000US29223",0.451
2015,"Lee County","05000US48287",0.451
2016,"Del Norte County","05000US06015",0.451
2015,"Clark County","05000US55019",0.451
2015,"Pocahontas County","05000US54075",0.451
2016,"Benewah County","05000US16009",0.451
2016,"Prairie County","05000US30079",0.451
2017,"Carroll County","05000US47017",0.451
2017,"Pleasants County","05000US54073",0.45
2015,"Monroe County","05000US29137",0.45
2015,"Cameron County, TX","05000US48061",0.45
2015,"Monroe County","05000US39111",0.45
2015,"Susquehanna County","05000US42115",0.45
2017,"Rush County","05000US18139",0.45
2015,"Sequoyah County","05000US40135",0.45
2017,"Monterey County, CA","05000US06053",0.45
2016,"Pendleton County","05000US21191",0.45
2016,"Okfuskee County","05000US40107",0.45
2017,"Alfalfa County","05000US40003",0.45
2016,"Camas County","05000US16025",0.45
2016,"Bradford County","05000US42015",0.45
2015,"Cumberland County","05000US47035",0.45
2016,"Mineral County","05000US30061",0.45
2015,"Nevada County","05000US05099",0.45
2015,"Marion County","05000US45067",0.45
2017,"Merced County, CA","05000US06047",0.45
2017,"Assumption Parish","05000US22007",0.45
2017,"Chambers County","05000US01017",0.45
2015,"Sampson County","05000US37163",0.45
2016,"Lamb County","05000US48279",0.45
2017,"Northumberland County","05000US42097",0.45
2017,"Audrain County","05000US29007",0.45
2016,"Northumberland County","05000US42097",0.449
2015,"Early County","05000US13099",0.449
2016,"Toole County","05000US30101",0.449
2017,"Caroline County","05000US24011",0.449
2017,"Sabine Parish","05000US22085",0.449
2017,"Pointe Coupee Parish","05000US22077",0.449
2016,"Bon Homme County","05000US46009",0.449
2015,"Hansford County","05000US48195",0.449
2015,"Toombs County","05000US13279",0.449
2015,"Russell County","05000US21207",0.449
2016,"Torrance County","05000US35057",0.449
2016,"Monroe County","05000US21171",0.449
2015,"Logan County","05000US21141",0.449
2015,"Snyder County","05000US42109",0.449
2016,"Snyder County","05000US42109",0.449
2015,"Wayne County","05000US13305",0.449
2016,"Lawrence County","05000US21127",0.449
2016,"Bollinger County","05000US29017",0.449
2015,"Nelson County","05000US51125",0.449
2017,"Greene County","05000US42059",0.449
2016,"Buchanan County","05000US51027",0.449
2017,"Marshall County","05000US40095",0.449
2016,"Rush County","05000US18139",0.449
2016,"Haskell County","05000US40061",0.449
2016,"Coal County","05000US40029",0.449
2016,"Blaine County","05000US40011",0.449
2015,"Essex County","05000US50009",0.449
2017,"Cass County","05000US18017",0.449
2017,"Fayette County","05000US48149",0.448
2016,"Iberia Parish","05000US22045",0.448
2017,"St. Martin Parish","05000US22099",0.448
2017,"Clinton County","05000US21053",0.448
2016,"McCurtain County","05000US40089",0.448
2017,"Morgan County","05000US21175",0.448
2017,"Fairfield County","05000US45039",0.448
2015,"Jackson County","05000US01071",0.448
2016,"Highland County","05000US39071",0.448
2017,"Simpson County","05000US28127",0.448
2016,"Jennings County","05000US18079",0.448
2015,"Lawrence County","05000US47099",0.448
2015,"Wayne County","05000US28153",0.448
2016,"Harper County","05000US40059",0.448
2017,"Limestone County","05000US48293",0.448
2017,"Winkler County","05000US48495",0.448
2015,"Kern County, CA","05000US06029",0.448
2015,"Carter County","05000US40019",0.448
2017,"Northampton County","05000US37131",0.447
2015,"Tishomingo County","05000US28141",0.447
2016,"Tyler County","05000US48457",0.447
2017,"Houston County","05000US48225",0.447
2016,"Nye County","05000US32023",0.447
2015,"Escambia County","05000US01053",0.447
2015,"Mineral County","05000US32021",0.447
2015,"Cook County","05000US13075",0.447
2017,"Snyder County","05000US42109",0.447
2016,"Logan County","05000US39091",0.447
2016,"Webster County","05000US13307",0.447
2016,"Buffalo County","05000US46017",0.447
2015,"Hardin County","05000US39065",0.447
2015,"Fleming County","05000US21069",0.447
2016,"Shannon County","05000US29203",0.447
2017,"Cherokee County","05000US48073",0.447
2016,"Oneida County","05000US16071",0.447
2017,"Cass County","05000US17017",0.447
2017,"Swisher County","05000US48437",0.447
2016,"Laclede County","05000US29105",0.447
2015,"Franklin County","05000US01059",0.447
2017,"McCormick County","05000US45065",0.446
2017,"Walthall County","05000US28147",0.446
2015,"Carroll County","05000US05015",0.446
2015,"Pontotoc County","05000US28115",0.446
2015,"Grayson County","05000US21085",0.446
2017,"Irwin County","05000US13155",0.446
2016,"Hyde County","05000US37095",0.446
2015,"Rabun County","05000US13241",0.446
2016,"Rabun County","05000US13241",0.446
2015,"Robeson County, NC","05000US37155",0.446
2017,"Sunflower County","05000US28133",0.446
2015,"Love County","05000US40085",0.446
2015,"Houston County","05000US48225",0.446
2015,"Henry County","05000US47079",0.446
2015,"Benton County","05000US28009",0.446
2017,"Hamilton County","05000US20075",0.446
2017,"Lewis County","05000US21135",0.446
2017,"Jennings County","05000US18079",0.446
2015,"McCormick County","05000US45065",0.446
2015,"Hidalgo County, TX","05000US48215",0.445
2017,"Jeff Davis County","05000US13161",0.445
2016,"Oscoda County","05000US26135",0.445
2017,"Madison County","05000US13195",0.445
2017,"Knott County","05000US21119",0.445
2016,"Beaver County","05000US40007",0.445
2016,"Talladega County","05000US01121",0.445
2017,"Candler County","05000US13043",0.445
2016,"Grant County","05000US53025",0.445
2017,"Hempstead County","05000US05057",0.445
2015,"Logan County","05000US39091",0.445
2017,"Crenshaw County","05000US01041",0.445
2016,"Jay County","05000US18075",0.445
2016,"Pickett County","05000US47137",0.445
2017,"Owsley County","05000US21189",0.445
2015,"Scott County","05000US18143",0.445
2015,"Shelby County","05000US48419",0.445
2015,"Daviess County","05000US29061",0.445
2015,"Larue County","05000US21123",0.445
2016,"Haralson County","05000US13143",0.444
2017,"Bienville Parish","05000US22013",0.444
2017,"Dawson County","05000US31047",0.444
2017,"Mineral County","05000US32021",0.444
2016,"Wheeler County","05000US31183",0.444
2016,"Logan County","05000US05083",0.444
2016,"Sabine Parish","05000US22085",0.444
2017,"Jay County","05000US18075",0.444
2015,"White Pine County","05000US32033",0.444
2015,"McNairy County","05000US47109",0.444
