year,geo_name,geo,high_school_graduation
2017,"Bertie County","05000US37015",0.85
2017,"Buncombe County, NC","05000US37021",0.85
2015,"Park County","05000US56029",0.85
2015,"Burke County","05000US37023",0.85
2017,"Imperial County, CA","05000US06025",0.85
2017,"Upshur County","05000US54097",0.85
2017,"Park County","05000US56029",0.85
2015,"Pierce County","05000US13229",0.85
2017,"Sevier County","05000US47155",0.85
2015,"Caldwell County","05000US37027",0.85
2016,"Shiawassee County","05000US26155",0.85
2017,"Kent County, RI","05000US44003",0.85
2015,"Pulaski County","05000US29169",0.85
2016,"St. Martin Parish","05000US22099",0.85
2016,"Spotsylvania County, VA","05000US51177",0.85
2017,"Abbeville County","05000US45001",0.85
2016,"Genesee County","05000US36037",0.85
2017,"Aiken County, SC","05000US45003",0.85
2017,"Muscogee County, GA","05000US13215",0.85
2016,"Tishomingo County","05000US28141",0.85
2017,"Logan County","05000US54045",0.85
2015,"Brevard County, FL","05000US12009",0.85
2016,"Union County","05000US28145",0.85
2016,"DeSoto County, MS","05000US28033",0.85
2015,"Cumberland County","05000US17035",0.85
2016,"Monroe County","05000US13207",0.85
2016,"Chatham County","05000US37037",0.85
2015,"Pittsburg County","05000US40121",0.85
2017,"Craven County, NC","05000US37049",0.85
2015,"Washington County","05000US01129",0.85
2017,"Henry County","05000US29083",0.85
2017,"Sumter County, SC","05000US45085",0.85
2017,"Bossier Parish, LA","05000US22015",0.85
2015,"Macon County","05000US47111",0.85
2017,"Davie County","05000US37059",0.85
2017,"Forsyth County, NC","05000US37067",0.85
2017,"Jackson County","05000US17077",0.85
2017,"Oakland County, MI","05000US26125",0.85
2016,"Lake County, IN","05000US18089",0.85
2015,"Guilford County, NC","05000US37081",0.85
2015,"Henderson County, NC","05000US37089",0.85
2017,"Alameda County, CA","05000US06001",0.85
2017,"Liberty County","05000US13179",0.85
2015,"Anne Arundel County, MD","05000US24003",0.85
2017,"Jefferson County","05000US13163",0.85
2016,"Allen Parish","05000US22003",0.85
2015,"Missaukee County","05000US26113",0.85
2017,"Acadia Parish","05000US22001",0.85
2015,"Bedford city","05000US51515",0.85
2017,"Houston County, GA","05000US13153",0.85
2017,"Campbell County","05000US51031",0.85
2015,"Macon County","05000US37113",0.85
2016,"Montgomery County","05000US37123",0.85
2017,"Madison County, IL","05000US17119",0.85
2016,"Mason County","05000US17125",0.85
2016,"Campbell County","05000US51031",0.85
2017,"Chambers County","05000US01017",0.85
2017,"Bedford County","05000US51019",0.85
2017,"Haywood County","05000US47075",0.85
2015,"Morgan County","05000US17137",0.85
2015,"Haywood County","05000US47075",0.85
2015,"Hardin County","05000US47071",0.85
2016,"Hamilton County, TN","05000US47065",0.85
2017,"Hamilton County, TN","05000US47065",0.85
2017,"Arlington County, VA","05000US51013",0.85
2017,"St. Clair County, IL","05000US17163",0.85
2016,"Bullitt County","05000US21029",0.85
2017,"Accomack County","05000US51001",0.85
2015,"Jennings County","05000US18079",0.85
2017,"Monongalia County, WV","05000US54061",0.85
2016,"Robeson County, NC","05000US37155",0.85
2017,"Rowan County, NC","05000US37159",0.85
2016,"Imperial County, CA","05000US06025",0.85
2016,"Maverick County","05000US48323",0.85
2016,"Cass County, ND","05000US38017",0.85
2015,"Coffee County","05000US01031",0.85
2016,"Shelby County","05000US21211",0.85
2017,"Transylvania County","05000US37175",0.85
2017,"Newport News city, VA","05000US51700",0.85
2015,"Maverick County","05000US48323",0.85
2015,"Albany County","05000US56001",0.85
2017,"Lassen County","05000US06035",0.85
2017,"Fayette County, KY","05000US21067",0.85
2017,"Wayne County, NC","05000US37191",0.85
2017,"Catoosa County","05000US13047",0.85
2015,"Williamsburg city","05000US51830",0.85
2016,"Williamsburg city","05000US51830",0.85
2016,"Douglas County","05000US32005",0.85
2017,"Berrien County","05000US13019",0.85
2017,"Taylor County, TX","05000US48441",0.85
2017,"Laurel County","05000US21125",0.85
2017,"Belknap County","05000US33001",0.85
2015,"Jefferson County","05000US54037",0.85
2015,"Martin County, FL","05000US12085",0.85
2016,"Mason County","05000US54053",0.85
2015,"Box Elder County","05000US49003",0.85
2016,"Blount County","05000US01009",0.85
2017,"Grant Parish","05000US22043",0.85
2017,"Lewis and Clark County","05000US30049",0.85
2015,"Lyon County","05000US20111",0.85
2015,"Marshall County","05000US01095",0.849
2015,"Sonoma County, CA","05000US06097",0.849
2016,"Callaway County","05000US29027",0.849
2015,"Union County, NJ","05000US34039",0.849
2015,"Conway County","05000US05029",0.849
2016,"Kings County, CA","05000US06031",0.849
2015,"Franklin County","05000US20059",0.849
2016,"Lapeer County","05000US26087",0.849
2017,"Sangamon County, IL","05000US17167",0.849
2017,"Noble County","05000US40103",0.849
2016,"Rice County","05000US27131",0.849
2016,"Sacramento County, CA","05000US06067",0.849
2015,"Jefferson County","05000US18077",0.849
2015,"Benton County, AR","05000US05007",0.849
2016,"Lincoln County","05000US30053",0.849
2016,"Watonwan County","05000US27165",0.849
2015,"Baxter County","05000US05005",0.849
2015,"Lincoln County","05000US56023",0.849
2017,"Gladwin County","05000US26051",0.849
2016,"Spokane County, WA","05000US53063",0.849
2015,"Union County","05000US28145",0.849
2016,"Atlantic County, NJ","05000US34001",0.849
2016,"Livingston County, MI","05000US26093",0.849
2016,"Goodhue County","05000US27049",0.849
2017,"Grady County","05000US40051",0.849
2016,"Douglas County, NE","05000US31055",0.849
2016,"Essex County","05000US36031",0.849
2016,"Bureau County","05000US17011",0.848
2015,"Washington County","05000US23029",0.848
2017,"Anoka County, MN","05000US27003",0.848
2016,"Buffalo County","05000US31019",0.848
2017,"Midland County, TX","05000US48329",0.848
2016,"Lewis County","05000US36049",0.848
2015,"Daviess County","05000US18027",0.848
2016,"Forest County","05000US55041",0.848
2015,"Surry County","05000US37171",0.848
2015,"Dodge County","05000US31053",0.848
2017,"Sequoyah County","05000US40135",0.848
2015,"Flathead County","05000US30029",0.848
2017,"Montgomery County","05000US20125",0.848
2017,"Columbus County","05000US37047",0.848
2017,"Greene County","05000US17061",0.848
2016,"Otsego County","05000US26137",0.848
2017,"Otsego County","05000US26137",0.848
2015,"Imperial County, CA","05000US06025",0.848
2015,"Steuben County, NY","05000US36101",0.848
2017,"Thomas County","05000US13275",0.848
2016,"Cross County","05000US05037",0.848
2016,"Orleans County","05000US36073",0.848
2017,"Tillamook County","05000US41057",0.847
2015,"Armstrong County","05000US42005",0.847
2016,"Kauai County","05000US15007",0.847
2015,"Hancock County","05000US17067",0.847
2015,"Harrisonburg city","05000US51660",0.847
2015,"St. Johns County, FL","05000US12109",0.847
2017,"Trumbull County, OH","05000US39155",0.847
2016,"Camden County, NJ","05000US34007",0.847
2015,"Chester County, PA","05000US42029",0.847
2016,"Tuscarawas County","05000US39157",0.847
2016,"Chisago County","05000US27025",0.847
2015,"Grant County","05000US35017",0.847
2015,"Marquette County","05000US26103",0.847
2017,"Tuscaloosa County, AL","05000US01125",0.847
2015,"Travis County, TX","05000US48453",0.847
2015,"Monroe County, PA","05000US42089",0.847
2016,"Iroquois County","05000US17075",0.847
2016,"Berks County, PA","05000US42011",0.846
2017,"Orleans County","05000US36073",0.846
2015,"Wyoming County","05000US36121",0.846
2015,"Pend Oreille County","05000US53051",0.846
2015,"Henry County","05000US29083",0.846
2015,"Lauderdale County","05000US01077",0.846
2017,"Arkansas County","05000US05001",0.846
2016,"Douglas County, KS","05000US20045",0.846
2016,"Mono County","05000US06051",0.846
2017,"Lake County, IN","05000US18089",0.846
2017,"Potter County, TX","05000US48375",0.846
2015,"Chaffee County","05000US08015",0.846
2017,"Stanislaus County, CA","05000US06099",0.846
2016,"Osceola County","05000US26133",0.846
2017,"Otsego County","05000US36077",0.846
2016,"Franklin County","05000US50011",0.846
2017,"Union County","05000US41061",0.846
2015,"Canadian County, OK","05000US40017",0.846
2017,"Cherokee County","05000US40021",0.845
2017,"Marshall County","05000US40095",0.845
2015,"Sagadahoc County","05000US23023",0.845
2017,"Monterey County, CA","05000US06053",0.845
2016,"Hancock County","05000US17067",0.845
2017,"Ventura County, CA","05000US06111",0.845
2015,"Lackawanna County, PA","05000US42069",0.845
2016,"Steuben County","05000US18151",0.845
2016,"Cheboygan County","05000US26031",0.845
2017,"Johnston County","05000US40069",0.845
2017,"Dutchess County, NY","05000US36027",0.845
2015,"Shelby County","05000US21211",0.845
2016,"Jefferson County","05000US17081",0.845
2017,"Pope County","05000US05115",0.845
2017,"Franklin County","05000US25011",0.845
2016,"Kosciusko County","05000US18085",0.845
2016,"Gloucester County","05000US51073",0.845
2017,"Duval County","05000US48131",0.845
2016,"Wyoming County","05000US36121",0.845
2016,"Roseau County","05000US27135",0.845
2016,"Greene County","05000US17061",0.845
2017,"Pike County","05000US39131",0.845
2017,"Le Flore County","05000US40079",0.845
2017,"Pontotoc County","05000US40123",0.845
2016,"Beckham County","05000US40009",0.845
2017,"Phelps County","05000US29161",0.845
2015,"Weston County","05000US56045",0.844
2017,"Sebastian County, AR","05000US05131",0.844
2015,"Union County","05000US05139",0.844
2017,"Walker County","05000US13295",0.844
2015,"Idaho County","05000US16049",0.844
2016,"Idaho County","05000US16049",0.844
2016,"Tazewell County, IL","05000US17179",0.844
2015,"Lee County","05000US19111",0.844
2015,"Scott County, IA","05000US19163",0.844
2015,"Ford County","05000US20057",0.844
2016,"Fayette County, KY","05000US21067",0.844
2015,"Bristol County, MA","05000US25005",0.844
2016,"Lafayette County","05000US28071",0.844
2015,"Gage County","05000US31067",0.844
2015,"Saline County","05000US31151",0.844
2016,"Columbus County","05000US37047",0.844
2016,"Wagoner County","05000US40145",0.844
2016,"Hampton County","05000US45049",0.844
2015,"El Paso County, TX","05000US48141",0.844
2017,"Spokane County, WA","05000US53063",0.844
2016,"Lamar County","05000US28073",0.843
2016,"Mayes County","05000US40097",0.843
2015,"Fall River County","05000US46047",0.843
2017,"Owyhee County","05000US16073",0.843
2016,"Minnehaha County, SD","05000US46099",0.843
2017,"Pierce County, WA","05000US53053",0.843
2017,"Greenville County, SC","05000US45045",0.843
2015,"Contra Costa County, CA","05000US06013",0.843
2016,"Passaic County, NJ","05000US34031",0.843
2017,"Kleberg County","05000US48273",0.843
2017,"Solano County, CA","05000US06095",0.843
2017,"Carroll County, GA","05000US13045",0.843
2017,"Dakota County, MN","05000US27037",0.843
2017,"Houghton County","05000US26061",0.843
2015,"Carroll County","05000US17015",0.843
2016,"Knox County","05000US17095",0.843
2016,"Waseca County","05000US27161",0.843
2016,"Houghton County","05000US26061",0.843
2017,"Barren County","05000US21009",0.843
2015,"Penobscot County, ME","05000US23019",0.843
2015,"Teller County","05000US08119",0.843
2016,"Platte County","05000US56031",0.843
2016,"Lycoming County, PA","05000US42081",0.843
2016,"Fergus County","05000US30027",0.843
2016,"Orange County, NY","05000US36071",0.843
2017,"Minnehaha County, SD","05000US46099",0.842
2017,"El Paso County, TX","05000US48141",0.842
2015,"Hidalgo County, TX","05000US48215",0.842
2017,"Bulloch County","05000US13031",0.842
2015,"Morrison County","05000US27097",0.842
2015,"Clark County, OH","05000US39023",0.842
2017,"Bryan County","05000US40013",0.842
2016,"Lake County","05000US30047",0.842
2015,"Lyon County","05000US27083",0.842
2015,"Lancaster County, NE","05000US31109",0.842
2016,"San Bernardino County, CA","05000US06071",0.842
2017,"Cross County","05000US05037",0.842
2015,"Clark County","05000US05019",0.842
2015,"Erie County, PA","05000US42049",0.842
2017,"Steuben County, NY","05000US36101",0.842
2016,"Steuben County, NY","05000US36101",0.842
2015,"Windham County, CT","05000US09015",0.842
2015,"Orange County, NY","05000US36071",0.842
2016,"Kennebec County, ME","05000US23011",0.842
2016,"Weston County","05000US56045",0.842
2015,"Randolph County, NC","05000US37151",0.842
2015,"Mendocino County","05000US06045",0.842
2015,"Hillsborough County, NH","05000US33011",0.842
2017,"Stearns County, MN","05000US27145",0.842
2017,"Cattaraugus County","05000US36009",0.841
2015,"Oxford County","05000US23017",0.841
2015,"Jasper County, MO","05000US29097",0.841
2015,"Kennebec County, ME","05000US23011",0.841
2017,"Sutter County","05000US06101",0.841
2016,"Fulton County","05000US42057",0.841
2016,"Northampton County","05000US37131",0.841
2016,"Davidson County, NC","05000US37057",0.841
2016,"Little River County","05000US05081",0.841
2016,"Bradford County","05000US42015",0.841
2015,"Atlantic County, NJ","05000US34001",0.841
2017,"Clark County, OH","05000US39023",0.841
2015,"Marion County","05000US47115",0.841
2016,"Essex County, MA","05000US25009",0.841
2016,"McLean County, IL","05000US17113",0.841
2017,"Okanogan County","05000US53047",0.841
2015,"Scott County","05000US21209",0.841
2016,"Berkshire County, MA","05000US25003",0.841
2015,"Lee County, AL","05000US01081",0.841
2017,"Etowah County, AL","05000US01055",0.841
2016,"Custer County","05000US40039",0.841
2015,"Frio County","05000US48163",0.841
2015,"Grant County","05000US27051",0.841
2015,"Yates County","05000US36123",0.841
2017,"Escambia County","05000US01053",0.841
2015,"Essex County","05000US36031",0.841
2017,"Berkeley County, SC","05000US45015",0.84
2017,"Cassia County","05000US16031",0.84
2015,"Sanilac County","05000US26151",0.84
2015,"St. Charles Parish","05000US22089",0.84
2016,"St. Charles Parish","05000US22089",0.84
2016,"Plaquemines Parish","05000US22075",0.84
2015,"Greene County","05000US37079",0.84
2016,"Abbeville County","05000US45001",0.84
2017,"Livingston Parish, LA","05000US22063",0.84
2017,"Lafourche Parish","05000US22057",0.84
2017,"Granville County","05000US37077",0.84
2015,"Watauga County","05000US37189",0.84
2016,"Nevada County","05000US05099",0.84
2015,"Marion County","05000US54049",0.84
2016,"Marshall County","05000US54051",0.84
2015,"Greene County","05000US17061",0.84
2015,"Polk County","05000US27119",0.84
2017,"Preston County","05000US54077",0.84
2017,"Randolph County","05000US54083",0.84
2017,"Jackson County","05000US37099",0.84
2016,"Virginia Beach city, VA","05000US51810",0.84
2016,"Jackson County","05000US37099",0.84
2017,"Pike County","05000US13231",0.84
2017,"San Juan County","05000US49037",0.84
2015,"Brunswick County, NC","05000US37019",0.84
2017,"Henry County, GA","05000US13151",0.84
2016,"McDonough County","05000US17109",0.84
2016,"Macon County","05000US01087",0.84
2017,"Bureau County","05000US17011",0.84
2016,"Mifflin County","05000US42087",0.84
2016,"Swisher County","05000US48437",0.84
2015,"Bartholomew County","05000US18005",0.84
2015,"Smyth County","05000US51173",0.84
2016,"Butte County","05000US46019",0.84
2017,"Emanuel County","05000US13107",0.84
2015,"Lee County","05000US37105",0.84
2015,"Prince William County, VA","05000US51153",0.84
2016,"Prince William County, VA","05000US51153",0.84
2016,"Delta County","05000US26041",0.84
2016,"Kay County","05000US40071",0.84
2016,"Pittsylvania County","05000US51143",0.84
2017,"Harrison County","05000US21097",0.84
2017,"Wicomico County, MD","05000US24045",0.84
2016,"Sevier County","05000US47155",0.84
2015,"Somerset County","05000US24039",0.84
2016,"Dorchester County","05000US24019",0.84
2016,"Arlington County, VA","05000US51013",0.84
2015,"Cecil County, MD","05000US24015",0.84
2016,"Caroline County","05000US24011",0.84
2015,"Baltimore County, MD","05000US24005",0.84
2017,"Clay County, FL","05000US12019",0.84
2017,"Kershaw County","05000US45055",0.84
2016,"Hardeman County","05000US47069",0.84
2017,"Oxford County","05000US23017",0.84
2016,"Crow Wing County","05000US27035",0.84
2017,"Henry County","05000US51089",0.84
2017,"Giles County","05000US47055",0.84
2016,"Berkeley County, WV","05000US54003",0.84
2015,"Hancock County","05000US23009",0.84
2016,"Seminole County, FL","05000US12117",0.84
2015,"Allen Parish","05000US22003",0.84
2015,"Pasquotank County","05000US37139",0.84
2017,"Pasquotank County","05000US37139",0.84
2017,"Meriwether County","05000US13199",0.84
2017,"Giles County","05000US51071",0.84
2017,"Charleston County, SC","05000US45019",0.84
2016,"Dawson County","05000US13085",0.84
2017,"Franklin County","05000US51067",0.84
2017,"St. Mary Parish","05000US22101",0.84
2017,"Custer County","05000US40039",0.84
2017,"Warren County","05000US17187",0.84
2016,"Delta County","05000US08029",0.84
2015,"Fayette County","05000US47047",0.84
2015,"Delta County","05000US08029",0.84
2016,"York County, SC","05000US45091",0.84
2016,"Scott County","05000US21209",0.84
2017,"Collier County, FL","05000US12021",0.84
2017,"Beaufort County","05000US37013",0.84
2017,"Ford County","05000US20057",0.839
2015,"Merrimack County, NH","05000US33013",0.839
2017,"Dauphin County, PA","05000US42043",0.839
2016,"Summit County, OH","05000US39153",0.839
2015,"Ripley County","05000US29181",0.839
2015,"Lafayette County","05000US28071",0.839
2015,"Grand Traverse County","05000US26055",0.839
2016,"Livingston County","05000US17105",0.839
2016,"Grand County","05000US08049",0.839
2016,"Somerset County","05000US23025",0.839
2015,"Pike County","05000US29163",0.839
2016,"Columbia County","05000US42037",0.839
2017,"Wagoner County","05000US40145",0.839
2016,"Allegan County, MI","05000US26005",0.839
2015,"Tulare County, CA","05000US06107",0.839
2016,"Colbert County","05000US01033",0.839
2016,"Orange County","05000US18117",0.839
2017,"Berks County, PA","05000US42011",0.839
2017,"Chenango County","05000US36017",0.839
2015,"Riverside County, CA","05000US06065",0.839
2017,"Hubbard County","05000US27057",0.839
2017,"Polk County","05000US27119",0.839
2016,"Brown County","05000US27015",0.839
2015,"Garland County","05000US05051",0.839
2017,"Sanilac County","05000US26151",0.839
2015,"Ripley County","05000US18137",0.839
2016,"Adair County","05000US40001",0.839
2015,"Midland County, TX","05000US48329",0.838
2017,"Island County","05000US53029",0.838
2016,"Mendocino County","05000US06045",0.838
2017,"Russell County","05000US01113",0.838
2016,"El Paso County, TX","05000US48141",0.838
2015,"DeKalb County","05000US01049",0.838
2017,"Rutherford County","05000US37161",0.838
2015,"Barry County","05000US26015",0.838
2015,"Essex County, MA","05000US25009",0.838
2015,"Tazewell County, IL","05000US17179",0.838
2015,"Prentiss County","05000US28117",0.838
2016,"Prentiss County","05000US28117",0.838
2016,"Hancock County","05000US23009",0.838
2015,"Livingston County, MI","05000US26093",0.838
2016,"Box Butte County","05000US31013",0.838
2017,"Snohomish County, WA","05000US53061",0.838
2015,"Le Flore County","05000US40079",0.838
2017,"New Haven County, CT","05000US09009",0.838
2016,"Windham County, CT","05000US09015",0.838
2016,"Jackson County","05000US13157",0.838
2016,"Kane County, IL","05000US17089",0.838
2015,"LaSalle County, IL","05000US17099",0.838
2017,"Uvalde County","05000US48463",0.838
2017,"Edgar County","05000US17045",0.837
2016,"Walker County","05000US01127",0.837
2016,"Trumbull County, OH","05000US39155",0.837
2017,"Sampson County","05000US37163",0.837
2017,"Dallas County, TX","05000US48113",0.837
2015,"Black Hawk County, IA","05000US19013",0.837
2016,"Bartholomew County","05000US18005",0.837
2017,"Power County","05000US16077",0.837
2017,"Riley County","05000US20161",0.837
2017,"Prairie County","05000US05117",0.837
2017,"Douglas County, KS","05000US20045",0.837
2016,"Dakota County, MN","05000US27037",0.837
2015,"Choctaw County","05000US40023",0.837
2016,"Jefferson County, NY","05000US36045",0.837
2016,"Flathead County","05000US30029",0.837
2017,"Barton County","05000US20009",0.837
2017,"Dakota County","05000US31043",0.836
2016,"Franklin County","05000US25011",0.836
2015,"Salem County","05000US34033",0.836
2015,"Snyder County","05000US42109",0.836
2016,"Otoe County","05000US31131",0.836
2016,"Franklin County","05000US21073",0.836
2015,"Franklin County","05000US21073",0.836
2016,"Logan County","05000US17107",0.836
2017,"Boone County","05000US17007",0.836
2016,"Solano County, CA","05000US06095",0.836
2017,"Santa Clara County, CA","05000US06085",0.836
2017,"Orange County","05000US18117",0.836
2016,"Lehigh County, PA","05000US42077",0.836
2017,"Mendocino County","05000US06045",0.836
2017,"Lehigh County, PA","05000US42077",0.836
2016,"Delaware County","05000US36025",0.836
2016,"Newton County","05000US28101",0.836
2015,"St. Joseph County, IN","05000US18141",0.836
2016,"Washtenaw County, MI","05000US26161",0.836
2016,"Lyon County","05000US20111",0.836
2015,"Winchester city","05000US51840",0.836
2015,"Genesee County","05000US36037",0.836
2017,"Lake County","05000US41037",0.836
2017,"Wayne County","05000US18177",0.836
2017,"Yellowstone County, MT","05000US30111",0.836
2017,"Malheur County","05000US41045",0.836
2016,"Yellowstone County, MT","05000US30111",0.836
2017,"White County","05000US05145",0.836
2015,"Newport County","05000US44005",0.836
2017,"Fentress County","05000US47049",0.835
2016,"Madera County, CA","05000US06039",0.835
2016,"Alamosa County","05000US08003",0.835
2016,"Ada County, ID","05000US16001",0.835
2017,"Wayne County","05000US17191",0.835
2017,"Gratiot County","05000US26057",0.835
2016,"Jefferson County","05000US05069",0.835
2015,"Berks County, PA","05000US42011",0.835
2015,"Pope County","05000US05115",0.835
2016,"Scotts Bluff County","05000US31157",0.835
2016,"Fresno County, CA","05000US06019",0.835
2016,"Dallas County, TX","05000US48113",0.835
2017,"Oceana County","05000US26127",0.835
2015,"Wayne County","05000US17191",0.835
2017,"Victoria County","05000US48469",0.835
2017,"Choctaw County","05000US40023",0.835
2015,"Beaver County","05000US40007",0.835
2015,"Muscatine County","05000US19139",0.835
2015,"Ada County, ID","05000US16001",0.835
2015,"Crittenden County","05000US21055",0.835
2017,"Clarendon County","05000US45027",0.835
2016,"Washington County","05000US29221",0.834
2015,"San Juan County","05000US53055",0.834
2015,"Rankin County, MS","05000US28121",0.834
2016,"Marshall County","05000US17123",0.834
2015,"Chicot County","05000US05017",0.834
2017,"Ford County","05000US17053",0.834
2016,"Riley County","05000US20161",0.834
2015,"Wayne County","05000US18177",0.834
2017,"Laurens County","05000US13175",0.834
2016,"Richland County","05000US30083",0.834
2016,"Stearns County, MN","05000US27145",0.834
2016,"Stanly County","05000US37167",0.834
2017,"Brazos County, TX","05000US48041",0.834
2017,"Madison County, IN","05000US18095",0.834
2017,"Seneca County","05000US36099",0.834
2015,"Newton County","05000US18111",0.834
2015,"Douglas County, NE","05000US31055",0.834
2015,"Niagara County, NY","05000US36063",0.834
2016,"Sawyer County","05000US55113",0.834
2016,"Teton County","05000US16081",0.833
2015,"Spokane County, WA","05000US53063",0.833
2015,"Appanoose County","05000US19007",0.833
2017,"Franklin County","05000US36033",0.833
2017,"Broome County, NY","05000US36007",0.833
2017,"Webster County","05000US19187",0.833
2015,"Northumberland County","05000US42097",0.833
2017,"Essex County, NJ","05000US34013",0.833
2015,"Camden County, NJ","05000US34007",0.833
2015,"Rice County","05000US27131",0.833
2015,"Washtenaw County, MI","05000US26161",0.833
2015,"Lee County","05000US17103",0.833
2015,"Rensselaer County, NY","05000US36083",0.833
2017,"Monroe County, MI","05000US26115",0.833
2017,"Alcorn County","05000US28003",0.833
2015,"Teton County","05000US16081",0.833
2017,"Person County","05000US37145",0.833
2015,"Crawford County","05000US29055",0.833
2016,"Covington County","05000US01039",0.833
2017,"Sawyer County","05000US55113",0.833
2016,"Warren County","05000US36113",0.833
2015,"Wayne County","05000US36117",0.833
2016,"Niagara County, NY","05000US36063",0.833
2017,"Jackson County","05000US05067",0.833
2016,"Maui County, HI","05000US15009",0.832
2016,"Randolph County","05000US01111",0.832
2017,"Chautauqua County, NY","05000US36013",0.832
2015,"Webster County","05000US21233",0.832
2017,"Bennington County","05000US50003",0.832
2015,"Jackson County","05000US13157",0.832
2017,"Ottawa County","05000US40115",0.832
2017,"Lowndes County, GA","05000US13185",0.832
2015,"Trumbull County, OH","05000US39155",0.832
2015,"Garfield County","05000US40047",0.832
2016,"Clark County, OH","05000US39023",0.832
2015,"Randall County, TX","05000US48381",0.832
2016,"Frio County","05000US48163",0.832
2017,"Westmoreland County","05000US51193",0.832
2017,"Madison County","05000US36053",0.832
2017,"Washington County","05000US17189",0.832
2016,"Yuba County","05000US06115",0.831
2015,"Knox County","05000US17095",0.831
2015,"Whiteside County","05000US17195",0.831
2016,"Newport County","05000US44005",0.831
2016,"Mercer County, NJ","05000US34021",0.831
2015,"Kane County, IL","05000US17089",0.831
2017,"Latimer County","05000US40077",0.831
2015,"Jefferson County","05000US17081",0.831
2016,"Bourbon County","05000US20011",0.831
2017,"Blue Earth County","05000US27013",0.831
2017,"Hartford County, CT","05000US09003",0.831
2015,"Pike County","05000US39131",0.831
2015,"Blue Earth County","05000US27013",0.831
2015,"Lewis and Clark County","05000US30049",0.831
2015,"Zavala County","05000US48507",0.831
2016,"Hughes County","05000US40063",0.831
2016,"Hawaii County, HI","05000US15001",0.831
2015,"Morgan County","05000US13211",0.83
2017,"Calcasieu Parish, LA","05000US22019",0.83
2016,"Buchanan County","05000US51027",0.83
2016,"Inyo County","05000US06027",0.83
2015,"Virginia Beach city, VA","05000US51810",0.83
2017,"Duplin County","05000US37061",0.83
2016,"Calhoun County, AL","05000US01015",0.83
2015,"Vernon County","05000US29217",0.83
2017,"Rockdale County","05000US13247",0.83
2016,"Davie County","05000US37059",0.83
2017,"LaSalle County, IL","05000US17099",0.83
2016,"LaSalle County, IL","05000US17099",0.83
2015,"Geneva County","05000US01061",0.83
2016,"Hertford County","05000US37091",0.83
2017,"Tioga County","05000US36107",0.83
2015,"Jackson County","05000US01071",0.83
2017,"Lancaster County, NE","05000US31109",0.83
2016,"Jersey County","05000US17083",0.83
2017,"Jefferson County","05000US17081",0.83
2015,"Clinton County","05000US36019",0.83
2017,"Hood River County","05000US41027",0.83
2016,"Fannin County","05000US13111",0.83
2016,"Rowan County, NC","05000US37159",0.83
2015,"Macon County","05000US01087",0.83
2016,"Maury County","05000US47119",0.83
2016,"Greenbrier County","05000US54025",0.83
2015,"Cullman County","05000US01043",0.83
2016,"Yadkin County","05000US37197",0.83
2016,"Haywood County","05000US37087",0.83
2015,"Robeson County, NC","05000US37155",0.83
2016,"Appling County","05000US13001",0.83
2016,"Platte County","05000US31141",0.83
2015,"Newton County","05000US28101",0.83
2017,"Williamsburg County","05000US45089",0.83
2016,"Williamsburg County","05000US45089",0.83
2015,"Davie County","05000US37059",0.83
2015,"Lee County","05000US51105",0.83
2017,"Haywood County","05000US37087",0.83
2017,"Pittsburg County","05000US40121",0.83
2017,"Butler County","05000US01013",0.83
2017,"Brunswick County, NC","05000US37019",0.83
2016,"Johnston County, NC","05000US37101",0.83
2016,"Marion County","05000US54049",0.83
2017,"Tift County","05000US13277",0.83
2017,"Lancaster County","05000US45057",0.83
2016,"Kershaw County","05000US45055",0.83
2017,"Silver Bow County","05000US30093",0.83
2015,"Mason County","05000US54053",0.83
2017,"Mercer County","05000US54055",0.83
2015,"Summit County","05000US08117",0.83
2017,"McDuffie County","05000US13189",0.83
2015,"Spotsylvania County, VA","05000US51177",0.83
2016,"Clay County","05000US21051",0.83
2017,"Franklin County","05000US37069",0.83
2016,"Henry County","05000US51089",0.83
2017,"Glynn County","05000US13127",0.83
2015,"Henrico County, VA","05000US51087",0.83
2017,"Warren County","05000US36113",0.83
2016,"Geary County","05000US20061",0.83
2016,"Garland County","05000US05051",0.83
2016,"Russell County","05000US51167",0.83
2016,"Autauga County","05000US01001",0.83
2016,"Pasquotank County","05000US37139",0.83
2017,"Jefferson County, CO","05000US08059",0.83
2017,"Webster Parish","05000US22119",0.83
2016,"Accomack County","05000US51001",0.83
2017,"Raleigh County","05000US54081",0.83
2017,"Peach County","05000US13225",0.83
2015,"Okaloosa County, FL","05000US12091",0.83
2017,"Santa Rosa County, FL","05000US12113",0.83
2016,"Okaloosa County, FL","05000US12091",0.83
2017,"St. Tammany Parish, LA","05000US22103",0.83
2017,"Hall County, GA","05000US13139",0.83
2016,"Madison County","05000US28089",0.83
2017,"Amherst County","05000US51009",0.83
2016,"Amherst County","05000US51009",0.83
2017,"Habersham County","05000US13137",0.83
2017,"Itawamba County","05000US28057",0.83
2017,"Grady County","05000US13131",0.83
2017,"St. Martin Parish","05000US22099",0.83
2016,"Cleveland County, OK","05000US40027",0.83
2017,"Kings County, CA","05000US06031",0.83
2016,"Whitman County","05000US53075",0.83
2015,"Moore County","05000US37125",0.83
2015,"Plaquemines Parish","05000US22075",0.83
2016,"Cleveland County, NC","05000US37045",0.83
2015,"Walsh County","05000US38099",0.83
