year,geo_name,geo,grads_total
2013,"Warren County, OH","05000US39165",908
2013,"Lauderdale County","05000US28075",907
2015,"Grays Harbor County","05000US53027",907
2013,"Johnston County, NC","05000US37101",905
2015,"Okmulgee County","05000US40111",904
2014,"Kemper County","05000US28069",900
2014,"Neosho County","05000US20133",899
2014,"Howard County","05000US29089",898
2013,"Ward County","05000US38101",897
2015,"Douglas County","05000US27041",896
2015,"Sumter County, SC","05000US45085",896
2015,"Carson City County","05000US32510",896
2015,"Lawrence County","05000US42073",896
2014,"Douglas County, CO","05000US08035",895
2015,"Laramie County","05000US56021",893
2015,"Albemarle County, VA","05000US51003",892
2014,"Union County","05000US41061",892
2014,"Buena Vista County","05000US19021",892
2013,"Chaves County","05000US35005",890
2015,"Tazewell County","05000US51185",889
2013,"Wharton County","05000US48481",888
2013,"Columbiana County, OH","05000US39029",888
2013,"Drew County","05000US05043",887
2013,"Jackson County","05000US01071",886
2015,"Newton County","05000US29145",886
2013,"Curry County","05000US35009",885
2013,"Otero County","05000US35035",885
2015,None,"05000US66010",885
2014,"Bryan County","05000US40013",885
2014,"Laramie County","05000US56021",884
2015,"Blair County, PA","05000US42013",881
2014,"Saline County","05000US20169",879
2014,"Cullman County","05000US01043",878
2014,"Madison County","05000US31119",878
2014,"Duchesne County","05000US49013",877
2015,"Yuba County","05000US06115",877
2014,"Etowah County, AL","05000US01055",876
2014,"Newton County","05000US29145",875
2013,"Union County","05000US41061",874
2014,"San Germán Municipio","05000US72125",874
2014,"Copiah County","05000US28029",873
2013,"Dyer County","05000US47045",873
2013,"Bee County","05000US48025",872
2014,"Moore County","05000US37125",872
2013,"Etowah County, AL","05000US01055",872
2014,"Lauderdale County","05000US28075",872
2013,"Toombs County","05000US13279",870
2014,"Warren County","05000US36113",869
2014,"Sumter County, SC","05000US45085",869
2014,"Douglas County","05000US27041",868
2015,"Uvalde County","05000US48463",866
2015,"Union County","05000US41061",865
2015,"Wayne County, OH","05000US39169",864
2014,"Polk County","05000US29167",862
2015,"Lowndes County","05000US28087",861
2014,"Chesapeake city, VA","05000US51550",861
2014,"Pettis County","05000US29159",858
2015,"Randolph County","05000US29175",857
2014,"Vermilion County","05000US17183",856
2015,"Sanpete County","05000US49039",856
2014,"Blair County, PA","05000US42013",851
2013,"Caldwell County","05000US37027",851
2013,"Colquitt County","05000US13071",850
2015,"Polk County","05000US29167",850
2013,"Roosevelt County","05000US35041",850
2014,"Eastland County","05000US48133",850
2014,"Grays Harbor County","05000US53027",849
2014,"Lee County","05000US17103",849
2013,"Pearl River County","05000US28109",848
2015,"San Germán Municipio","05000US72125",848
2015,"Grand Traverse County","05000US26055",847
2013,"Uvalde County","05000US48463",847
2015,"Wilkes County","05000US37193",845
2015,"Chaves County","05000US35005",844
2014,"Natrona County","05000US56025",844
2013,"Clare County","05000US26035",843
2014,"Carson City County","05000US32510",842
2014,"Newport County","05000US44005",840
2014,"Panola County","05000US48365",839
2015,"Howard County","05000US18067",838
2014,"La Plata County","05000US08067",838
2015,"Nez Perce County","05000US16069",837
2013,"Delaware County","05000US36025",837
2015,"Kings County, CA","05000US06031",836
2013,"Vermilion County","05000US17183",836
2014,"Clare County","05000US26035",835
2013,"Cherokee County","05000US45021",835
2013,"Knox County","05000US17095",835
2015,"Mohave County, AZ","05000US04015",833
2013,"Randolph County","05000US29175",831
2014,"Sheboygan County, WI","05000US55117",831
2015,"Copiah County","05000US28029",831
2013,"Union County","05000US05139",830
2014,"Sussex County, DE","05000US10005",829
2014,"Grand Traverse County","05000US26055",829
2015,"Angelina County","05000US48005",829
2015,"Barton County","05000US20009",828
2015,"St. Bernard Parish","05000US22087",828
2014,"Steuben County, NY","05000US36101",827
2014,"Randolph County","05000US05121",826
2014,"Delaware County","05000US36025",824
2013,"Pettis County","05000US29159",824
2013,"Albemarle County, VA","05000US51003",824
2015,"Jefferson County","05000US05069",823
2015,"Toombs County","05000US13279",823
2015,"Buena Vista County","05000US19021",822
2013,"Lowndes County","05000US28087",821
2014,"Decatur County","05000US13087",820
2013,"Madison County","05000US31119",818
2014,"Ward County","05000US38101",818
2015,"Newport County","05000US44005",817
2013,"Madison County, IN","05000US18095",816
2015,"Chippewa County","05000US26033",815
2013,"Polk County","05000US29167",814
2013,"Sussex County, DE","05000US10005",813
2013,"Howard County","05000US48227",813
2014,"Angelina County","05000US48005",811
2014,"Bee County","05000US48025",811
2015,"Clare County","05000US26035",810
2013,"Montgomery County","05000US20125",810
2014,None,"05000US66010",809
2013,"Lewis County","05000US53041",809
2015,"Lee County","05000US17103",808
2014,"Nez Perce County","05000US16069",808
2014,"Bolivar County","05000US28011",808
2015,"Vance County","05000US37181",807
2013,"Eastland County","05000US48133",807
2014,"Toombs County","05000US13279",805
2013,"Carter County","05000US47019",802
2015,"Ward County","05000US38101",802
2014,"Lebanon County, PA","05000US42075",801
2014,"Wayne County","05000US31179",801
2015,"Lauderdale County","05000US28075",800
2014,"Uvalde County","05000US48463",800
2013,"San Germán Municipio","05000US72125",800
2013,"Calhoun County","05000US05013",799
2013,"Copiah County","05000US28029",798
2014,"Warren County, NJ","05000US34041",798
2013,"Bolivar County","05000US28011",798
2015,"Cascade County","05000US30013",798
2013,"Natrona County","05000US56025",796
2015,"Beaufort County, SC","05000US45013",796
2015,"Whitfield County, GA","05000US13313",796
2015,"Washington County","05000US13303",793
2014,"Wharton County","05000US48481",792
2015,"Curry County","05000US35009",791
2015,"Lebanon County, PA","05000US42075",791
2015,"Wayne County","05000US31179",791
2015,"Columbia County","05000US12023",790
2013,"Cattaraugus County","05000US36009",789
2014,"Mower County","05000US27099",789
2015,"Surry County","05000US37171",789
2015,"Coos County","05000US41011",788
2015,"Mower County","05000US27099",788
2013,"Lawrence County","05000US46081",786
2013,"Tazewell County","05000US51185",785
2015,"Lyon County","05000US27083",785
2015,"Las Animas County","05000US08071",785
2014,"Montgomery County","05000US20125",785
2013,"Wayne County","05000US13305",782
2014,"Columbia County","05000US12023",782
2015,"Vermilion County","05000US17183",782
2015,"Duchesne County","05000US49013",782
2015,"St. Francois County","05000US29187",781
2013,"Chesapeake city, VA","05000US51550",780
2015,"Garland County","05000US05051",779
2014,"Adams County, PA","05000US42001",778
2013,"Lee County","05000US17103",777
2014,"Las Animas County","05000US08071",777
2014,"Alamosa County","05000US08003",777
2013,"Newport County","05000US44005",775
2014,"Craven County, NC","05000US37049",774
2015,"Jefferson County, NY","05000US36045",774
2015,"Bolivar County","05000US28011",774
2013,"Clay County, MO","05000US29047",772
2014,"Cascade County","05000US30013",772
2013,"Newton County","05000US29145",771
2013,"Jessamine County","05000US21113",771
2013,"Howard County","05000US29089",770
2015,"Carter County","05000US47019",770
2015,"Elko County","05000US32007",769
2014,"Boone County","05000US05009",769
2013,"Washington County","05000US13303",768
2013,"Canadian County, OK","05000US40017",768
2013,"Kemper County","05000US28069",767
2013,"Erie County","05000US39043",767
2014,"Jefferson County, NY","05000US36045",763
2013,"Wayne County, OH","05000US39169",763
2013,"Sheboygan County, WI","05000US55117",762
2014,"Randolph County","05000US01111",761
2013,"Angelina County","05000US48005",761
2013,"Delaware County, OH","05000US39041",761
2014,"Rutland County","05000US50021",760
2013,"Adams County, PA","05000US42001",760
2013,"Nez Perce County","05000US16069",760
2014,"Canadian County, OK","05000US40017",759
2014,"Howard County","05000US48227",759
2015,"Sheridan County","05000US56033",759
2015,"Boone County","05000US05009",757
2013,"Henry County","05000US39069",757
2015,"Conway County","05000US05029",756
2013,"Colbert County","05000US01033",754
2014,"Columbia County","05000US05027",754
2015,"Natrona County","05000US56025",754
2014,"Somerset County","05000US24039",754
2013,"Cayey Municipio","05000US72035",754
2015,"Columbia County","05000US05027",754
2015,"Bee County","05000US48025",752
2015,"Randolph County, NC","05000US37151",752
2015,"Cattaraugus County","05000US36009",751
2013,"Rutland County","05000US50021",751
2015,"Henry County","05000US51089",749
2013,"Hardin County","05000US39065",749
2015,"Saline County","05000US20169",748
2015,"Muskegon County, MI","05000US26121",748
2015,"Le Flore County","05000US40079",748
2015,"Douglas County, CO","05000US08035",748
2013,"Cascade County","05000US30013",747
2015,"DeSoto County, MS","05000US28033",747
2014,"Jackson County","05000US01071",747
2015,"Trumbull County, OH","05000US39155",746
2014,"Union County","05000US05139",746
2014,"Sanpete County","05000US49039",745
2013,"Laramie County","05000US56021",744
2015,"Adams County, PA","05000US42001",743
2013,"Whitfield County, GA","05000US13313",743
2013,"Osceola County, FL","05000US12097",743
2014,"Henry County","05000US51089",743
2013,None,"05000US66010",742
2015,"Wharton County","05000US48481",741
2014,"Lawrence County","05000US46081",740
2015,"Montgomery County","05000US20125",740
2015,"Decatur County","05000US19053",740
2013,"Las Animas County","05000US08071",739
2015,"Cumberland County, NJ","05000US34011",739
2014,"Albemarle County, VA","05000US51003",738
2014,"Lowndes County","05000US28087",738
2014,"Lyon County","05000US27083",736
2015,"Hot Spring County","05000US05059",734
2014,"Clay County, FL","05000US12019",734
2015,"Codington County","05000US46029",733
2015,"Rutland County","05000US50021",732
2013,"Jackson County","05000US12063",731
2015,"Steuben County, NY","05000US36101",731
2014,"Hardin County","05000US39065",730
2014,"LaPorte County, IN","05000US18091",730
2014,"Caldwell County","05000US37027",730
2013,"Wayne County","05000US31179",729
2013,"Columbia County","05000US12023",728
2014,"Crawford County","05000US42039",728
2015,"Seward County","05000US31159",727
2013,"Yuba County","05000US06115",726
2013,"Columbia County","05000US05027",726
2014,"Whitfield County, GA","05000US13313",725
2014,"Cherokee County","05000US45021",725
2014,"Conway County","05000US05029",725
2013,"Walker County","05000US01127",723
2015,"Union County, NC","05000US37179",723
2015,"Somerset County","05000US24039",722
2014,"Oneida County","05000US55085",721
2014,"Chippewa County","05000US26033",721
2014,"Wilbarger County","05000US48487",720
2014,"Washington County","05000US13303",720
2014,"Hill County","05000US48217",720
2013,"Conway County","05000US05029",719
2015,"Highlands County, FL","05000US12055",718
2013,"Putnam County","05000US18133",718
2014,"Juneau City and Borough","05000US02110",717
2015,"Panola County","05000US48365",716
2014,"Cumberland County, NJ","05000US34011",716
2013,"Ross County","05000US39141",715
2015,"Chesapeake city, VA","05000US51550",715
2013,"LaPorte County, IN","05000US18091",715
2015,"Jackson County","05000US01071",714
2014,"Clermont County, OH","05000US39025",713
2013,"Butler County","05000US29023",713
2015,"Crawford County","05000US42039",712
2014,"Howard County","05000US18067",710
2015,"Randolph County","05000US05121",710
2014,"Jessamine County","05000US21113",710
2015,"Moore County","05000US47127",708
2013,"Boone County","05000US05009",707
2014,"Yates County","05000US36123",707
2014,"Yuba County","05000US06115",707
2013,"Midland County, TX","05000US48329",706
2013,"St. Francois County","05000US29187",705
2014,"Henderson County","05000US21101",705
2013,"Schoharie County","05000US36095",704
2014,"Elko County","05000US32007",704
2014,"Carter County","05000US47019",703
2015,"Oneida County","05000US55085",703
2015,"Wilbarger County","05000US48487",703
2015,"Madison County, IN","05000US18095",702
2013,"Tioga County","05000US42117",702
2013,"Cayuga County","05000US36011",702
2015,"Jessamine County","05000US21113",701
2014,"St. Francois County","05000US29187",700
2014,"Davison County","05000US46035",700
2013,"Beaufort County, SC","05000US45013",699
2013,"Lyon County","05000US27083",697
2014,"Des Moines County","05000US19057",697
2014,"Delaware County, OH","05000US39041",697
2015,"Dyer County","05000US47045",696
2014,"Henry County","05000US39069",696
2014,"Otero County","05000US35035",695
2014,"Sheridan County","05000US56033",695
2014,"Cattaraugus County","05000US36009",695
2014,"Clay County, MO","05000US29047",695
2014,"Garland County","05000US05051",694
2013,"Wilbarger County","05000US48487",694
2013,"Troup County","05000US13285",694
2014,"Madison County, IN","05000US18095",694
2013,"Hill County","05000US48217",694
2013,"Kenton County, KY","05000US21117",693
2013,"Panola County","05000US48365",691
2015,"Yates County","05000US36123",691
2015,"Ottawa County","05000US40115",690
2014,"Union County, NC","05000US37179",690
2013,"Steuben County, NY","05000US36101",690
2013,"Randolph County","05000US05121",690
2014,"Haywood County","05000US37087",689
2013,"Greene County","05000US42059",689
2015,"Tioga County","05000US42117",689
2013,"Bourbon County","05000US20011",688
2014,"Adair County","05000US21001",686
2013,"Jefferson County, NY","05000US36045",684
2013,"Cole County","05000US29051",684
2015,"Union County","05000US05139",683
2013,"Henry County","05000US51089",683
2013,"Randolph County","05000US01111",682
2013,"Ottawa County","05000US40115",681
2013,"Gloucester County","05000US51073",681
2013,"Doniphan County","05000US20043",680
2015,"Richland County","05000US38077",680
2014,"Guayama Municipio","05000US72057",679
2014,"Rogers County","05000US40131",679
2014,"Columbiana County, OH","05000US39029",679
2014,"Cayuga County","05000US36011",678
2015,"Davison County","05000US46035",678
2013,"Rogers County","05000US40131",677
2015,"Cherokee County","05000US45021",676
2013,"Herkimer County","05000US36043",676
2013,"Moore County","05000US37125",676
2014,"Surry County","05000US37171",676
2015,"Adair County","05000US21001",675
2013,"Decatur County","05000US19053",675
2015,"Hardin County","05000US39065",674
2015,"Gloucester County","05000US51073",673
2013,"Pulaski County","05000US51155",673
2014,"Herkimer County","05000US36043",670
2015,"Cass County","05000US26027",670
2014,"Beaufort County, SC","05000US45013",670
2015,"Des Moines County","05000US19057",669
2015,"Erie County","05000US39043",669
2013,"La Plata County","05000US08067",668
2015,"La Plata County","05000US08067",667
2014,"Kenton County, KY","05000US21117",667
2013,"Le Flore County","05000US40079",666
2013,"Somerset County","05000US24039",665
2013,"Monroe County, MI","05000US26115",665
2014,"Gloucester County","05000US51073",665
2015,"Marshall County","05000US01095",664
2015,"Prentiss County","05000US28117",664
2015,"Grant County","05000US53025",664
2013,"Chippewa County","05000US26033",664
2014,"Dyer County","05000US47045",663
2013,"Oneida County","05000US55085",662
2013,"Vance County","05000US37181",662
2014,"Moore County","05000US47127",661
2014,"Hot Spring County","05000US05059",661
2015,"Pickaway County","05000US39129",660
2014,"Maui County, HI","05000US15009",660
2013,"Guayama Municipio","05000US72057",660
2015,"Caldwell County","05000US37027",660
2013,"Sheridan County","05000US56033",659
2014,"Le Flore County","05000US40079",659
2014,"Richland County","05000US38077",658
2015,"Columbiana County, OH","05000US39029",657
2013,"Lebanon County, PA","05000US42075",657
2015,"Pulaski County","05000US51155",656
2015,"Canadian County, OK","05000US40017",655
2013,"Graves County","05000US21083",654
2014,"Colbert County","05000US01033",654
2013,"Clay County, FL","05000US12019",654
2014,"Tioga County","05000US42117",654
2014,"Prentiss County","05000US28117",653
2013,"Trumbull County, OH","05000US39155",653
2013,"Clermont County, OH","05000US39025",652
2015,"Decatur County","05000US13087",652
2015,"Wilson County","05000US37195",651
2015,"Hempstead County","05000US05057",651
2015,"Pulaski County","05000US17153",651
2013,"Wilkes County","05000US37193",650
2013,"Emmet County","05000US19063",650
2015,"Lawrence County","05000US46081",649
2013,"Richland County","05000US38077",649
2015,"Rogers County","05000US40131",649
2015,"Craven County, NC","05000US37049",648
2014,"Jackson County","05000US12063",647
2014,"Walker County","05000US01127",647
2013,"Highlands County, FL","05000US12055",647
2013,"Alamosa County","05000US08003",646
2013,"Adair County","05000US21001",646
2014,"Osceola County, FL","05000US12097",645
2014,"Wilson County","05000US37195",645
2013,"Taylor County","05000US21217",644
2015,"Navajo County, AZ","05000US04017",642
2013,"Allen County","05000US20001",642
2015,"Delaware County, OH","05000US39041",641
2014,"Ottawa County","05000US40115",641
2015,"Grant County","05000US35017",640
2015,"Tift County","05000US13277",639
2013,"Yates County","05000US36123",639
2014,"Greene County","05000US42059",638
2013,"Moore County","05000US47127",638
2014,"Taylor County","05000US21217",638
2014,"Chemung County","05000US36015",638
2014,"Brown County","05000US46013",637
2013,"Pratt County","05000US20151",637
2014,"Cayey Municipio","05000US72035",636
2015,"Marion County","05000US39101",636
2015,"Taylor County","05000US21217",635
2014,"Cass County","05000US26027",634
2014,"Cloud County","05000US20029",634
2013,"Prentiss County","05000US28117",633
2013,"Seward County","05000US31159",633
2013,"Independence County","05000US05063",633
2014,"Marion County","05000US39101",631
2015,"Jackson County","05000US05067",631
2015,"Lea County","05000US35025",631
2013,"Codington County","05000US46029",631
2014,"Codington County","05000US46029",630
2013,"Bamberg County","05000US45009",630
2013,"Surry County","05000US37171",630
2014,"Doniphan County","05000US20043",629
2015,"Dawes County","05000US31045",628
2013,"Crawford County","05000US42039",627
2014,"Monroe County, MI","05000US26115",627
2015,"Schoharie County","05000US36095",626
2013,"Cloud County","05000US20029",626
2015,"Raleigh County","05000US54081",626
2014,"Harrison County, MS","05000US28047",625
2013,"Juneau City and Borough","05000US02110",625
2013,"Ellis County, TX","05000US48139",624
2014,"Trumbull County, OH","05000US39155",623
2013,"Lamar County","05000US13171",623
2015,"Herkimer County","05000US36043",623
2015,"Doniphan County","05000US20043",622
2013,"Ware County","05000US13299",622
2015,"Walker County","05000US01127",621
2014,"Cole County","05000US29051",621
2014,"Putnam County","05000US18133",619
2015,"Titus County","05000US48449",619
2014,"Washington County","05000US40147",618
2015,"Colbert County","05000US01033",617
2013,"Johnson County, IN","05000US18081",616
2014,"St. Bernard Parish","05000US22087",615
2014,"Highlands County, FL","05000US12055",612
2013,"Davison County","05000US46035",611
2013,"Grant County","05000US53025",611
2015,"Greene County","05000US42059",609
2014,"Pulaski County","05000US51155",608
2015,"Otero County","05000US35035",608
2013,"Hot Spring County","05000US05059",608
2013,"Henderson County","05000US21101",608
2015,"LaPorte County, IN","05000US18091",607
2013,"Orange County","05000US50017",607
2014,"Bourbon County","05000US20011",606
2014,"DeSoto County, MS","05000US28033",606
2015,"Baxter County","05000US05005",605
2013,"Chemung County","05000US36015",605
2014,"Johnson County, IN","05000US18081",605
2015,"Henry County","05000US39069",604
2013,"Gallia County","05000US39053",603
2014,"Elmore County","05000US01051",603
2013,"Titus County","05000US48449",603
2015,"Cayuga County","05000US36011",603
2015,"Clermont County, OH","05000US39025",602
2014,"Burke County","05000US37023",602
2015,"Monroe County, MI","05000US26115",602
2015,"Cayey Municipio","05000US72035",602
2013,"Garland County","05000US05051",601
2015,"Brown County","05000US46013",601
2013,"Maui County, HI","05000US15009",601
2013,"Aroostook County","05000US23003",600
2014,"Aroostook County","05000US23003",600
2014,"Schoharie County","05000US36095",599
2015,"Edgecombe County","05000US37065",599
2013,"Warren County","05000US19181",599
2015,"Clay County, FL","05000US12019",599
2014,"Lenoir County","05000US37107",599
2014,"Vance County","05000US37181",598
2015,"Jackson County","05000US12063",597
2014,"Troup County","05000US13285",597
2014,"Orange County","05000US50017",597
2015,"Cloud County","05000US20029",596
2014,"Lamar County","05000US13171",596
2014,"Grant County","05000US53025",595
2013,"Burke County","05000US37023",595
2013,"Decatur County","05000US13087",595
2013,"Snyder County","05000US42109",595
2014,"Ross County","05000US39141",592
2014,"Seward County","05000US31159",592
2014,"Raleigh County","05000US54081",592
2015,"Juneau City and Borough","05000US02110",591
2014,"Gallia County","05000US39053",590
2013,"Shelby County, AL","05000US01117",589
2014,"Greene County","05000US47059",589
2014,"Titus County","05000US48449",589
2015,"Troup County","05000US13285",588
2014,"Shelby County, AL","05000US01117",588
2015,"Putnam County","05000US18133",588
2014,"Claiborne County","05000US28021",588
2015,"Ascension Parish, LA","05000US22005",587
2015,"Aroostook County","05000US23003",587
2014,"Dawes County","05000US31045",586
2014,"Navajo County, AZ","05000US04017",586
2013,"Howard County","05000US18067",586
2013,"Craven County, NC","05000US37049",586
2014,"Madison County","05000US28089",584
2015,"Sevier County","05000US05133",584
2013,"Carson City County","05000US32510",584
2014,"Snyder County","05000US42109",584
2014,"Baxter County","05000US05005",583
2015,"Clay County, MO","05000US29047",583
2013,"Haywood County","05000US37087",583
2015,"Macon County","05000US01087",582
2013,"Scott County","05000US21209",582
2013,"St. Mary's County, MD","05000US24037",581
2015,"Haywood County","05000US37087",581
2014,"Osage County","05000US29151",581
2015,"Henderson County","05000US21101",579
2013,"Douglas County","05000US55031",578
2013,"Greene County","05000US47059",577
2015,"Douglas County","05000US55031",576
2014,"Tift County","05000US13277",575
2015,"Maui County, HI","05000US15009",575
2013,"Randolph County, NC","05000US37151",575
2015,"Osceola County, FL","05000US12097",574
2014,"Emmet County","05000US19063",573
2015,"Independence County","05000US05063",573
2015,"Wilson County, TN","05000US47189",573
2015,"Madison County","05000US28089",573
2013,"Jackson County","05000US05067",573
2015,"Ellis County, TX","05000US48139",572
2015,"Bourbon County","05000US20011",572
2015,"Sunflower County","05000US28133",571
2015,"Lenoir County","05000US37107",570
2015,"Orange County","05000US50017",568
2015,"Logan County","05000US17107",568
2013,"Marion County","05000US39101",567
2015,"St. Mary's County, MD","05000US24037",567
2014,"Lea County","05000US35025",567
2015,"Newton County","05000US28101",567
2013,"Douglas County, OR","05000US41019",567
2014,"Grant County","05000US35017",567
2015,"Brewster County","05000US48043",566
2014,"Ellis County, TX","05000US48139",566
2013,"Peach County","05000US13225",565
2013,"Brewster County","05000US48043",565
2013,"Madison County","05000US28089",564
2014,"Douglas County","05000US55031",564
2013,"Grant County","05000US35017",563
2014,"Midland County, TX","05000US48329",563
2014,"Richland County","05000US17159",561
2014,"Logan County","05000US17107",561
2014,"Orange County","05000US48361",561
2013,"Logan County","05000US17107",560
2014,"Ascension Parish, LA","05000US22005",560
2015,"Peach County","05000US13225",560
2014,"Sweetwater County","05000US56037",559
2014,"Marshall County","05000US01095",559
2014,"Brewster County","05000US48043",559
2013,"Douglas County, CO","05000US08035",559
2014,"Wilkes County","05000US37193",558
2014,"Kings County, CA","05000US06031",558
2014,"Jackson County","05000US05067",557
2014,"Harrison County","05000US48203",557
2014,"Wilson County, TN","05000US47189",556
2015,"Lewis and Clark County","05000US30049",555
2014,"St. Mary's County, MD","05000US24037",555
2015,"Chemung County","05000US36015",555
2013,"Wilson County","05000US37195",555
2015,"Gallia County","05000US39053",555
2015,"Franklin County, MO","05000US29071",554
2013,"Des Moines County","05000US19057",553
2013,"DeSoto County, MS","05000US28033",552
2014,"Leslie County","05000US21131",552
2013,"Washington County","05000US40147",551
2015,"Shelby County, AL","05000US01117",549
2015,"Lamar County","05000US13171",548
2013,"Cass County","05000US26027",548
2014,"Silver Bow County","05000US30093",548
2014,"Franklin County, MO","05000US29071",547
2014,"Allen County","05000US20001",546
2015,"Hill County","05000US48217",545
2015,"Snyder County","05000US42109",545
2014,"Decatur County","05000US19053",545
2013,"Silver Bow County","05000US30093",544
2013,"Lewis and Clark County","05000US30049",543
2015,"Osage County","05000US29151",543
2014,"Randolph County, NC","05000US37151",542
2013,"Shiawassee County","05000US26155",541
2013,"Harrison County","05000US48203",541
2015,"Rutherford County","05000US37161",537
2014,"Lewis and Clark County","05000US30049",536
2015,"Cole County","05000US29051",536
2013,"Marshall County","05000US01095",536
2015,"Prince William County, VA","05000US51153",535
2015,"Umatilla County","05000US41059",534
2014,"Sussex County, NJ","05000US34037",534
2013,"Harrison County, MS","05000US28047",534
2015,"Kenton County, KY","05000US21117",533
2014,"Sunflower County","05000US28133",533
2015,"Sweetwater County","05000US56037",533
2015,"Silver Bow County","05000US30093",532
2013,"Brown County","05000US46013",532
2015,"Franklin County","05000US25011",532
2015,"Guayama Municipio","05000US72057",531
2013,"St. Francis County","05000US05123",531
2015,"Orange County","05000US48361",530
2013,"Tift County","05000US13277",528
2013,"Izard County","05000US05065",528
2013,"Richland County","05000US17159",524
2015,"Henderson County, NC","05000US37089",523
2013,"Dallas County","05000US01047",523
2015,"Anson County","05000US37007",522
2014,"Brunswick County, NC","05000US37019",522
2014,"Delta County","05000US26041",522
2014,"Ashtabula County, OH","05000US39007",522
2014,"Independence County","05000US05063",521
2014,"McKinley County","05000US35031",521
2013,"Cumberland County, NJ","05000US34011",521
2015,"Leslie County","05000US21131",521
2015,"Sussex County, NJ","05000US34037",521
2014,"Gunnison County","05000US08051",521
2014,"Peach County","05000US13225",521
2014,"Warren County, OH","05000US39165",521
2013,"Atchison County","05000US20005",520
2013,"Orange County","05000US48361",520
2014,"Warren County","05000US19181",519
2013,"Malheur County","05000US41045",518
2013,"Franklin County, MO","05000US29071",517
2014,"Harrison County","05000US54033",517
2013,"Sussex County, NJ","05000US34037",516
2013,"McMinn County","05000US47107",516
2015,"Howard County","05000US48227",516
2015,"Pike County","05000US28113",515
2013,"Wilson County, TN","05000US47189",514
2013,"Otero County","05000US08089",514
2014,"Pickaway County","05000US39129",514
2014,"Pulaski County","05000US17153",513
2014,"McMinn County","05000US47107",513
2013,"Delta County","05000US26041",513
2014,"Douglas County, OR","05000US41019",511
2014,"Dallas County","05000US01047",511
2015,"Elmore County","05000US01051",511
2013,"Sweetwater County","05000US56037",511
2014,"Anson County","05000US37007",510
2015,"Harrison County, MS","05000US28047",510
2015,"Ashtabula County, OH","05000US39007",510
2015,"Poweshiek County","05000US19157",510
2015,"Midland County, TX","05000US48329",509
2015,"Saline County","05000US17165",508
2015,"Flathead County","05000US30029",507
2013,"Claiborne County","05000US28021",506
2014,"Izard County","05000US05065",506
2015,"Coahoma County","05000US28027",506
2013,"Dawes County","05000US31045",505
2015,"Stephenson County","05000US17177",505
2013,"Baxter County","05000US05005",505
2014,"Kosciusko County","05000US18085",505
2015,"Claiborne County","05000US28021",504
2015,"Emmet County","05000US19063",503
2015,"Greene County","05000US47059",502
2015,"Gunnison County","05000US08051",501
2013,"Saginaw County, MI","05000US26145",500
2015,"Izard County","05000US05065",500
2015,"Lincoln County","05000US31111",499
2015,"Johnson County, IN","05000US18081",499
2014,"Otero County","05000US08089",498
2015,"Montgomery County","05000US36057",497
2014,"Prince William County, VA","05000US51153",497
2014,"Franklin County","05000US23007",496
2013,"Franklin County","05000US25011",496
2013,"Harrison County","05000US54033",495
2013,"Raleigh County","05000US54081",495
2013,"Hempstead County","05000US05057",495
2015,"Sandusky County","05000US39143",495
2014,"Jefferson County","05000US47089",494
2013,"Saline County","05000US29195",493
2014,"St. Francis County","05000US05123",493
2014,"Polk County","05000US27119",492
2013,"Lenoir County","05000US37107",492
2014,"Coos County","05000US41011",492
2015,"McMinn County","05000US47107",490
2015,"Jefferson County","05000US47089",490
2013,"Highland County","05000US39071",489
2013,"Duchesne County","05000US49013",487
2013,"Mitchell County","05000US20123",487
2014,"Franklin County","05000US25011",487
2013,"Lawrence County","05000US39087",486
2015,"Atchison County","05000US20005",486
2015,"Pratt County","05000US20151",483
2014,"Bamberg County","05000US45009",483
2014,"Rutherford County","05000US37161",482
2013,"Sunflower County","05000US28133",480
2015,"Dallas County","05000US01047",480
2013,"Mahaska County","05000US19123",480
2013,"Pulaski County","05000US17153",478
2013,"Lea County","05000US35025",477
2013,"Gunnison County","05000US08051",477
2015,"Malheur County","05000US41045",477
2013,"Union County, NC","05000US37179",475
2015,"Warren County","05000US19181",475
2014,"Shiawassee County","05000US26155",474
2014,"Flathead County","05000US30029",474
2014,"Pratt County","05000US20151",474
2013,"Avery County","05000US37011",473
2013,"Windham County","05000US50025",473
2014,"Montgomery County","05000US36057",472
2013,"Chester County","05000US47023",472
2015,"Otero County","05000US08089",471
2015,"Harrison County","05000US54033",471
2013,"Park County","05000US56029",470
2014,"Mahaska County","05000US19123",469
2013,"Coffee County","05000US01031",469
2015,"Warren County, OH","05000US39165",468
2014,"Fayette County, PA","05000US42051",468
2015,"Stevens County","05000US27149",467
2013,"Nemaha County","05000US31127",467
2014,"Upshur County","05000US54097",467
2015,"Tuscarawas County","05000US39157",466
2013,"Flathead County","05000US30029",466
2013,"Osage County","05000US29151",466
2014,"Windham County","05000US50025",466
2015,"Delta County","05000US26041",466
2015,"Newton County, GA","05000US13217",465
2014,"Carteret County","05000US37031",463
2013,"Lincoln County","05000US31111",463
2014,"Stevens County","05000US27149",463
2014,"Pike County","05000US28113",462
2013,"St. Bernard Parish","05000US22087",462
2015,"Jackson County","05000US40065",460
2013,"Pike County","05000US28113",457
2014,"Leflore County","05000US28083",456
2013,"Leflore County","05000US28083",455
2015,"Morgan County","05000US08087",454
